**ACTUATORS**
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,SB45,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,SB45,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,F4-1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,F4-1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,C4-1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,C4-1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WL-1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WL-1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,SB51,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,SB51,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,SB52,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,SB52,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,SB53,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,SB53,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,SB54,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,SB54,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,F5-1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,F5-1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,C5-1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,C5-1,[W/m2-K]
Actuator,Surface,Construction State,WALL-1PB,[ ]
Actuator,Surface,Construction State,WALL-1PF,[ ]
Actuator,Surface,Construction State,WALL-1PL,[ ]
Actuator,Surface,Construction State,WALL-1PR,[ ]
Actuator,Surface,Construction State,C1-1P,[ ]
Actuator,Surface,Construction State,C2-1P,[ ]
Actuator,Surface,Construction State,C3-1P,[ ]
Actuator,Surface,Construction State,C4-1P,[ ]
Actuator,Surface,Construction State,C5-1P,[ ]
Actuator,Surface,Construction State,TOP-1,[ ]
Actuator,Surface,Construction State,FRONT-1,[ ]
Actuator,Surface,Construction State,SB12,[ ]
Actuator,Surface,Construction State,SB14,[ ]
Actuator,Surface,Construction State,SB15,[ ]
Actuator,Surface,Construction State,F1-1,[ ]
Actuator,Surface,Construction State,C1-1,[ ]
Actuator,Surface,Construction State,DF-1,[ ]
Actuator,Surface,Construction State,WF-1,[ ]
Actuator,Surface,Construction State,RIGHT-1,[ ]
Actuator,Surface,Construction State,SB21,[ ]
Actuator,Surface,Construction State,SB23,[ ]
Actuator,Surface,Construction State,SB25,[ ]
Actuator,Surface,Construction State,F2-1,[ ]
Actuator,Surface,Construction State,C2-1,[ ]
Actuator,Surface,Construction State,WR-1,[ ]
Actuator,Surface,Construction State,BACK-1,[ ]
Actuator,Surface,Construction State,SB32,[ ]
Actuator,Surface,Construction State,SB34,[ ]
Actuator,Surface,Construction State,SB35,[ ]
Actuator,Surface,Construction State,F3-1,[ ]
Actuator,Surface,Construction State,C3-1,[ ]
Actuator,Surface,Construction State,DB-1,[ ]
Actuator,Surface,Construction State,WB-1,[ ]
Actuator,Surface,Construction State,LEFT-1,[ ]
Actuator,Surface,Construction State,SB41,[ ]
Actuator,Surface,Construction State,SB43,[ ]
Actuator,Surface,Construction State,SB45,[ ]
Actuator,Surface,Construction State,F4-1,[ ]
Actuator,Surface,Construction State,C4-1,[ ]
Actuator,Surface,Construction State,WL-1,[ ]
Actuator,Surface,Construction State,SB51,[ ]
Actuator,Surface,Construction State,SB52,[ ]
Actuator,Surface,Construction State,SB53,[ ]
Actuator,Surface,Construction State,SB54,[ ]
Actuator,Surface,Construction State,F5-1,[ ]
Actuator,Surface,Construction State,C5-1,[ ]
Actuator,Surface,View Factor To Ground,WALL-1PB,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL-1PB,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WALL-1PB,[C]
Actuator,Surface,Outdoor Air Wind Speed,WALL-1PB,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WALL-1PB,[degree]
Actuator,Surface,View Factor To Ground,WALL-1PF,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL-1PF,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WALL-1PF,[C]
Actuator,Surface,Outdoor Air Wind Speed,WALL-1PF,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WALL-1PF,[degree]
Actuator,Surface,View Factor To Ground,WALL-1PL,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL-1PL,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WALL-1PL,[C]
Actuator,Surface,Outdoor Air Wind Speed,WALL-1PL,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WALL-1PL,[degree]
Actuator,Surface,View Factor To Ground,WALL-1PR,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL-1PR,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WALL-1PR,[C]
Actuator,Surface,Outdoor Air Wind Speed,WALL-1PR,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WALL-1PR,[degree]
Actuator,Surface,View Factor To Ground,TOP-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,TOP-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,TOP-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,TOP-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,TOP-1,[degree]
Actuator,Surface,View Factor To Ground,FRONT-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,FRONT-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,FRONT-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,FRONT-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,FRONT-1,[degree]
Actuator,Surface,View Factor To Ground,DF-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,DF-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,DF-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,DF-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,DF-1,[degree]
Actuator,Surface,View Factor To Ground,WF-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WF-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WF-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,WF-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WF-1,[degree]
Actuator,Surface,View Factor To Ground,RIGHT-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,RIGHT-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,RIGHT-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,RIGHT-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,RIGHT-1,[degree]
Actuator,Surface,View Factor To Ground,WR-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WR-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WR-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,WR-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WR-1,[degree]
Actuator,Surface,View Factor To Ground,BACK-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,BACK-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,BACK-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,BACK-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,BACK-1,[degree]
Actuator,Surface,View Factor To Ground,DB-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,DB-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,DB-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,DB-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,DB-1,[degree]
Actuator,Surface,View Factor To Ground,WB-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WB-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WB-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,WB-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WB-1,[degree]
Actuator,Surface,View Factor To Ground,LEFT-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,LEFT-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,LEFT-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,LEFT-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,LEFT-1,[degree]
Actuator,Surface,View Factor To Ground,WL-1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WL-1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WL-1,[C]
Actuator,Surface,Outdoor Air Wind Speed,WL-1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WL-1,[degree]
Actuator,Zone,Outdoor Air Drybulb Temperature,PLENUM-1,[C]
Actuator,Zone,Outdoor Air Wetbulb Temperature,PLENUM-1,[C]
Actuator,Zone,Outdoor Air Wind Speed,PLENUM-1,[m/s]
