telemetry_id,run_id,timestamp,simulation_timestamp,timestep_key,environment,outdoor_temperature_c,facility_demand_kw,timestep_electricity_kwh,cumulative_electricity_kwh,hvac_electricity_kwh,heating_setpoint_c,cooling_setpoint_c
1611,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:00.759393Z,1986-07-15T00:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=00|m=15|step=01,3,24.200000000000003,0.475,0.11875,0.11875,0.0,18.0,28.0
1612,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:15.350773Z,1986-07-15T00:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=00|m=30|step=02,3,22.8,0.475,0.11875,0.2375,0.0,17.0,29.0
1613,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:15.448762Z,1986-07-15T00:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=00|m=45|step=03,3,21.4,0.475,0.11875,0.35624999999999996,0.0,17.0,29.0
1614,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:15.596850Z,1986-07-15T01:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=00|m=60|step=04,3,20.0,0.475,0.11875,0.475,0.0,17.0,29.0
1615,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:15.672982Z,1986-07-15T01:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=01|m=15|step=01,3,20.0,0.475,0.11875,0.59375,0.0,17.0,29.0
1616,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:30.390553Z,1986-07-15T01:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=01|m=30|step=02,3,20.0,0.475,0.11875,0.7125,0.0,17.0,29.0
1617,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:30.479434Z,1986-07-15T01:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=01|m=45|step=03,3,20.0,0.475,0.11875,0.83125,0.0,17.0,29.0
1618,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:30.621265Z,1986-07-15T02:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=01|m=60|step=04,3,20.0,0.475,0.11875,0.9500000000000001,0.0,17.0,29.0
1619,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:30.692238Z,1986-07-15T02:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=02|m=15|step=01,3,19.85,0.475,0.11875,1.06875,0.0,17.0,29.0
1620,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:45.642485Z,1986-07-15T02:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=02|m=30|step=02,3,19.7,0.475,0.11875,1.1875,0.0,17.0,29.0
1621,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:45.740082Z,1986-07-15T02:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=02|m=45|step=03,3,19.549999999999997,0.475,0.11875,1.30625,0.0,17.0,29.0
1622,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:45.908650Z,1986-07-15T03:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=02|m=60|step=04,3,19.4,0.475,0.11875,1.4249999999999998,0.0,17.0,29.0
1623,agent-20260726T130255Z-65de6a32,2026-07-26T13:03:46.016539Z,1986-07-15T03:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=03|m=15|step=01,3,19.275,0.475,0.11875,1.5437499999999997,0.0,17.0,29.0
1624,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:00.802531Z,1986-07-15T03:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=03|m=30|step=02,3,19.15,0.475,0.11875,1.6624999999999996,0.0,17.0,29.0
1625,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:00.883810Z,1986-07-15T03:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=03|m=45|step=03,3,19.025,0.475,0.11875,1.7812499999999996,0.0,17.0,29.0
1626,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:01.046597Z,1986-07-15T04:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=03|m=60|step=04,3,18.9,0.475,0.11875,1.8999999999999995,0.0,17.0,29.0
1627,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:01.117865Z,1986-07-15T04:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=04|m=15|step=01,3,18.9,0.475,0.11875,2.0187499999999994,0.0,17.0,29.0
1628,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:16.027681Z,1986-07-15T04:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=04|m=30|step=02,3,18.9,0.475,0.11875,2.1374999999999993,0.0,17.0,29.0
1629,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:16.116428Z,1986-07-15T04:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=04|m=45|step=03,3,18.9,0.475,0.11875,2.256249999999999,0.0,17.0,29.0
1630,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:16.254565Z,1986-07-15T05:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=04|m=60|step=04,3,18.9,0.475,0.11875,2.374999999999999,0.0,17.0,29.0
1631,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:16.321635Z,1986-07-15T05:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=05|m=15|step=01,3,19.325,0.475,0.11875,2.493749999999999,0.0,17.0,29.0
1632,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:17.559288Z,1986-07-15T05:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=05|m=30|step=02,3,19.75,0.475,0.11875,2.612499999999999,0.0,17.0,29.0
1633,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:17.733817Z,1986-07-15T05:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=05|m=45|step=03,3,20.175,0.475,0.11875,2.731249999999999,0.0,17.0,29.0
1634,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:17.884563Z,1986-07-15T06:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=05|m=60|step=04,3,20.6,0.475,0.11875,2.8499999999999988,0.0,17.0,29.0
1635,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:17.954165Z,1986-07-15T06:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=06|m=15|step=01,3,21.0,0.475,0.11875,2.9687499999999987,0.0,17.0,29.0
1636,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:33.077198Z,1986-07-15T06:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=06|m=30|step=02,3,21.4,0.475,0.11875,3.0874999999999986,0.0,17.0,29.0
1637,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:33.198733Z,1986-07-15T06:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=06|m=45|step=03,3,21.799999999999997,0.475,0.11875,3.2062499999999985,0.0,17.0,29.0
1638,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:33.329991Z,1986-07-15T07:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=06|m=60|step=04,3,22.2,0.475,0.11875,3.3249999999999984,0.0,17.0,29.0
1639,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:33.388097Z,1986-07-15T07:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=07|m=15|step=01,3,22.75,0.475,0.11875,3.4437499999999983,0.0,17.0,29.0
1640,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:48.227698Z,1986-07-15T07:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=07|m=30|step=02,3,23.299999999999997,0.475,0.11875,3.5624999999999982,0.0,17.0,29.0
1641,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:48.377379Z,1986-07-15T07:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=07|m=45|step=03,3,23.849999999999998,0.475,0.11875,3.681249999999998,0.0,17.0,29.0
1642,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:48.543506Z,1986-07-15T08:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=07|m=60|step=04,3,24.4,0.475,0.11875,3.799999999999998,0.0,17.0,29.0
1643,agent-20260726T130255Z-65de6a32,2026-07-26T13:04:48.644393Z,1986-07-15T08:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=08|m=15|step=01,3,24.699999999999996,8.852178800619875,2.202446366931458,6.002446366931456,0.014946366931457568,17.0,29.0
1644,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:05.017234Z,1986-07-15T08:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=08|m=30|step=02,3,25.0,11.536600476510593,3.1723428417556887,9.174789208687145,0.984842841755689,19.0,26.0
1645,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:05.137590Z,1986-07-15T08:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=08|m=45|step=03,3,25.300000000000004,12.313967198651735,3.0682985118267525,12.243087720513897,0.8807985118267524,19.0,26.0
1646,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:05.263355Z,1986-07-15T09:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=08|m=60|step=04,3,25.6,12.57515485689969,3.143788714224922,15.386876434738818,0.9562887142249223,19.0,26.0
1647,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:05.380815Z,1986-07-15T09:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=09|m=15|step=01,3,26.150000000000002,16.848746973203802,4.2174221353144485,19.604298570053267,1.3111721353144488,19.0,26.0
1648,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:20.182181Z,1986-07-15T09:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=09|m=30|step=02,3,26.700000000000003,18.68871612654959,4.8183047909216485,24.422603360974914,1.912054790921649,19.0,25.0
1649,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:20.330110Z,1986-07-15T09:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=09|m=45|step=03,3,27.25,19.227766310908468,4.730554298317157,29.15315765929207,1.8243042983171576,19.0,25.0
1650,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:20.480169Z,1986-07-15T10:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=09|m=60|step=04,3,27.8,19.093035137418052,4.790425423941712,33.94358308323378,1.8841754239417121,19.0,25.0
1651,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:20.625733Z,1986-07-15T10:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=10|m=15|step=01,3,28.075000000000003,19.521878600394828,4.888909214479224,38.832492297713,1.8889092144792237,19.0,25.0
1652,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:35.400094Z,1986-07-15T10:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=10|m=30|step=02,3,28.35,20.84439089583859,5.457519882086615,44.29001217979962,2.4575198820866158,19.0,24.0
1653,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:35.515145Z,1986-07-15T10:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=10|m=45|step=03,3,28.624999999999996,21.565334284067188,5.363930364931948,49.653942544731564,2.3639303649319485,19.0,24.0
1654,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:35.627944Z,1986-07-15T11:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=10|m=60|step=04,3,28.9,21.296969684051213,5.340673786372481,54.99461633110404,2.3406737863724802,19.0,24.0
1655,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:35.730941Z,1986-07-15T11:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=11|m=15|step=01,3,29.324999999999996,20.565808820636924,5.148626213149638,60.14324254425368,2.2423762131496363,19.0,24.0
1656,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:50.270672Z,1986-07-15T11:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=11|m=30|step=02,3,29.75,22.223628735479185,5.697489028941881,65.84073157319557,2.7912390289418814,19.0,23.0
1657,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:50.403530Z,1986-07-15T11:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=11|m=45|step=03,3,30.175000000000004,22.692628311237115,5.685124153504789,71.52585572670036,2.7788741535047894,19.0,23.0
1658,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:50.513552Z,1986-07-15T12:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=11|m=60|step=04,3,30.6,22.68534062683914,5.679922168218029,77.20577789491838,2.7736721682180288,19.0,23.0
1659,agent-20260726T130255Z-65de6a32,2026-07-26T13:05:50.641814Z,1986-07-15T12:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=12|m=15|step=01,3,30.875000000000004,20.773420201791122,5.196102855935995,82.40188075085437,2.5711028559359943,19.0,23.0
1660,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:05.275821Z,1986-07-15T12:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=12|m=30|step=02,3,31.15,20.70582648884808,5.179746406662203,87.58162715751658,2.5547464066622045,19.0,23.0
1661,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:05.415453Z,1986-07-15T12:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=12|m=45|step=03,3,31.424999999999997,20.72367896380205,5.181458004148686,92.76308516166526,2.5564580041486864,19.0,23.0
1662,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:05.540123Z,1986-07-15T13:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=12|m=60|step=04,3,31.7,20.80569883237515,5.200392142252988,97.96347730391825,2.575392142252988,19.0,23.0
1663,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:05.675982Z,1986-07-15T13:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=13|m=15|step=01,3,31.7,22.35280026136245,5.583805066225946,103.5472823701442,2.7713050662259464,19.0,23.0
1664,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:20.344339Z,1986-07-15T13:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=13|m=30|step=02,3,31.7,22.50917281921491,5.627293204803728,109.17457557494794,2.8147932048037276,19.0,23.0
1665,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:20.473153Z,1986-07-15T13:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=13|m=45|step=03,3,31.7,22.62219480725721,5.655548701814302,114.83012427676223,2.8430487018143022,19.0,23.0
1666,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:20.576061Z,1986-07-15T14:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=13|m=60|step=04,3,31.7,22.726533104037127,5.681633276009283,120.51175755277151,2.869133276009282,19.0,23.0
1667,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:21.575255Z,1986-07-15T14:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=14|m=15|step=01,3,31.7,23.157975642614446,5.7894939106536105,126.30125146342512,2.9144939106536114,19.0,23.0
1668,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:21.698128Z,1986-07-15T14:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=14|m=30|step=02,3,31.7,23.245907739753296,5.811476934938324,132.11272839836343,2.9364769349383244,19.0,23.0
1669,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:21.801819Z,1986-07-15T14:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=14|m=45|step=03,3,31.7,23.30443296114287,5.826108240285717,137.93883663864915,2.951108240285717,19.0,23.0
1670,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:21.904406Z,1986-07-15T15:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=14|m=60|step=04,3,31.7,23.352229318583696,5.838057329645925,143.77689396829507,2.963057329645925,19.0,23.0
1671,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:36.666812Z,1986-07-15T15:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=15|m=15|step=01,3,31.825,22.887810602178824,5.721952650544705,149.49884661883976,2.9719526505447056,19.0,23.0
1672,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:36.809175Z,1986-07-15T15:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=15|m=30|step=02,3,31.950000000000003,22.95730283201395,5.739325708003488,155.23817232684326,2.989325708003488,19.0,23.0
1673,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:36.933554Z,1986-07-15T15:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=15|m=45|step=03,3,32.075,22.990584763613654,5.7476461909034136,160.98581851774668,2.9976461909034136,19.0,23.0
1674,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:37.048797Z,1986-07-15T16:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=15|m=60|step=04,3,32.2,22.98191207473295,5.7454780186832375,166.7312965364299,2.995478018683237,19.0,23.0
1675,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:51.485220Z,1986-07-15T16:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=16|m=15|step=01,3,32.2,21.731547155603774,5.432886788900944,172.16418332533084,2.932886788900943,19.0,23.0
1676,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:51.611122Z,1986-07-15T16:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=16|m=30|step=02,3,32.2,21.553781264504863,5.388445316126215,177.55262864145706,2.888445316126216,19.0,23.0
1677,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:51.706884Z,1986-07-15T16:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=16|m=45|step=03,3,32.2,21.38112622334745,5.345281555836863,182.89791019729392,2.845281555836863,19.0,23.0
1678,agent-20260726T130255Z-65de6a32,2026-07-26T13:06:51.816264Z,1986-07-15T17:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=16|m=60|step=04,3,32.2,21.211496658597824,5.302874164649456,188.2007843619434,2.802874164649456,19.0,23.0
1679,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:06.287066Z,1986-07-15T17:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=17|m=15|step=01,3,31.5,20.90345619056541,5.225864047641353,193.42664840958474,2.7258640476413527,19.0,23.0
1680,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:06.461442Z,1986-07-15T17:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=17|m=30|step=02,3,30.8,20.53385520044964,5.133463800112411,198.56011220969717,2.6334638001124104,19.0,23.0
1681,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:06.609304Z,1986-07-15T17:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=17|m=45|step=03,3,30.099999999999998,20.07874633765271,5.019686584413177,203.57979879411033,2.5196865844131766,19.0,23.0
1682,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:06.756844Z,1986-07-15T18:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=17|m=60|step=04,3,29.4,19.59517515624922,4.898793789062306,208.47859258317263,2.398793789062305,19.0,23.0
1683,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:21.396621Z,1986-07-15T18:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=18|m=15|step=01,3,29.275,13.326287088655588,3.3315717721638975,211.81016435533652,1.831571772163897,19.0,23.0
1684,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:21.528778Z,1986-07-15T18:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=18|m=30|step=02,3,29.15,12.914893720786925,3.2287234301967307,215.03888778553326,1.7287234301967311,19.0,23.0
1685,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:21.641986Z,1986-07-15T18:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=18|m=45|step=03,3,29.025,12.627300454160537,3.156825113540134,218.19571289907338,1.656825113540134,19.0,23.0
1686,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:21.766691Z,1986-07-15T19:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=18|m=60|step=04,3,28.9,12.39646895892837,3.0991172397320925,221.29483013880548,1.5991172397320927,19.0,23.0
1687,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:36.344274Z,1986-07-15T19:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=19|m=15|step=01,3,27.224999999999998,9.147646193489022,2.2869115483722555,223.58174168717773,1.161911548372255,19.0,23.0
1688,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:36.464106Z,1986-07-15T19:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=19|m=30|step=02,3,25.549999999999997,8.498907468930527,2.124726867232632,225.70646855441035,0.9997268672326318,19.0,23.0
1689,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:36.566206Z,1986-07-15T19:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=19|m=45|step=03,3,23.875,7.971132768455731,1.9927831921139327,227.69925174652428,0.8677831921139328,19.0,23.0
1690,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:36.694040Z,1986-07-15T20:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=19|m=60|step=04,3,22.2,7.526304474828092,1.881576118707023,229.5808278652313,0.756576118707023,19.0,23.0
1691,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:51.215319Z,1986-07-15T20:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=20|m=15|step=01,3,22.349999999999998,7.405571680904912,1.8513929202262278,231.43222078545753,0.7263929202262278,19.0,23.0
1692,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:51.355444Z,1986-07-15T20:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=20|m=30|step=02,3,22.5,7.3107616969798235,1.8276904242449559,233.2599112097025,0.7026904242449559,19.0,23.0
1693,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:51.485221Z,1986-07-15T20:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=20|m=45|step=03,3,22.650000000000002,7.23821312960033,1.8095532824000824,235.06946449210258,0.6845532824000826,19.0,23.0
1694,agent-20260726T130255Z-65de6a32,2026-07-26T13:07:51.604165Z,1986-07-15T21:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=20|m=60|step=04,3,22.8,7.184463040243579,1.796115760060895,236.86558025216348,0.6711157600608948,19.0,23.0
1695,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:05.936827Z,1986-07-15T21:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=21|m=15|step=01,3,23.075000000000003,2.8243851149294317,0.41242313936617897,237.27800339152967,0.293673139366179,19.0,23.0
1696,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:20.604344Z,1986-07-15T21:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=21|m=30|step=02,3,23.35,0.475,0.11875,237.39675339152967,0.0,19.0,24.0
1697,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:20.746201Z,1986-07-15T21:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=21|m=45|step=03,3,23.624999999999996,0.475,0.11875,237.51550339152968,0.0,19.0,24.0
1698,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:20.848362Z,1986-07-15T22:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=21|m=60|step=04,3,23.9,0.7440780832325709,0.1860195208081427,237.70152291233782,0.06726952080814273,19.0,24.0
1699,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:20.994365Z,1986-07-15T22:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=22|m=15|step=01,3,24.324999999999996,0.475,0.11875,237.82027291233783,0.0,19.0,24.0
1700,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:35.784269Z,1986-07-15T22:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=22|m=30|step=02,3,24.75,0.475,0.11875,237.93902291233783,0.0,19.0,24.0
1701,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:35.902439Z,1986-07-15T22:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=22|m=45|step=03,3,25.175000000000004,0.5650517174557097,0.14126292936392743,238.08028584170177,0.022512929363927417,19.0,24.0
1702,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:36.024618Z,1986-07-15T23:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=22|m=60|step=04,3,25.6,0.475,0.11875,238.19903584170177,0.0,19.0,24.0
1703,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:36.131986Z,1986-07-15T23:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=23|m=15|step=01,3,25.6,0.475,0.11875,238.31778584170178,0.0,19.0,24.0
1704,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:50.797486Z,1986-07-15T23:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=23|m=30|step=02,3,25.6,0.4935521506327824,0.1233880376581956,238.44117387935998,0.004638037658195597,19.0,24.0
1705,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:50.903702Z,1986-07-15T23:45:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=23|m=45|step=03,3,25.6,0.475,0.11875,238.55992387935999,0.0,19.0,24.0
1706,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:51.026779Z,1986-07-16T00:00:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-15|h=23|m=60|step=04,3,25.6,0.475,0.11875,238.67867387936,0.0,19.0,24.0
1707,agent-20260726T130255Z-65de6a32,2026-07-26T13:08:51.165945Z,1986-07-16T00:15:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-16|h=00|m=15|step=01,3,24.900000000000002,0.475,0.11875,238.79742387936,0.0,19.0,24.0
1708,agent-20260726T130255Z-65de6a32,2026-07-26T13:09:06.100495Z,1986-07-16T00:30:00.000000Z,agent-20260726T130255Z-65de6a32|env=3|1986-07-16|h=00|m=30|step=02,3,24.200000000000003,0.475,0.11875,238.91617387936,0.0,19.0,24.0
